,msd,step
1078,2.401474667685454,1078
1079,2.4032066218096793,1079
1080,2.4047726509863043,1080
1081,2.4062839148516306,1081
1082,2.407811809576182,1082
1083,2.4093866247961953,1083
1084,2.411097823223451,1084
1085,2.4128788474255702,1085
1086,2.4147954514711536,1086
1087,2.4169232008594626,1087
1088,2.419221354199733,1088
1089,2.4217329500617852,1089
1090,2.424384160789737,1090
1091,2.4271589437048786,1091
1092,2.430027287251185,1092
1093,2.432900209806441,1093
1094,2.4357154069914126,1094
1095,2.4384227023533245,1095
1096,2.4409688453686957,1096
1097,2.443337403194322,1097
1098,2.4455027255613206,1098
1099,2.447445581592712,1099
1100,2.4492020784622923,1100
1101,2.4507762711235332,1101
1102,2.452260179251053,1102
1103,2.4537167730439764,1103
1104,2.455177938155603,1104
1105,2.45672268139066,1105
1106,2.4583889521514646,1106
1107,2.460239389036944,1107
1108,2.4622838132294675,1108
1109,2.4645418773007917,1109
1110,2.4670392555673875,1110
1111,2.4697455270452675,1111
1112,2.472663354978142,1112
1113,2.4757742700879835,1113
1114,2.478975998236278,1114
1115,2.4823084414881094,1115
1116,2.485700258432016,1116
1117,2.4890911290957494,1117
1118,2.492468770779531,1118
1119,2.495808246894641,1119
1120,2.4990903586750566,1120
1121,2.5023039233795057,1121
1122,2.5053912461011896,1122
1123,2.50836711154251,1123
1124,2.511251134176268,1124
1125,2.5140270078337053,1125
1126,2.5167820899174362,1126
1127,2.5194929469935463,1127
1128,2.522193942196578,1128
1129,2.5248941820899558,1129
1130,2.5276476121382743,1130
1131,2.53043393094889,1131
1132,2.5332351961731874,1132
1133,2.536074110725577,1133
1134,2.5389157960513513,1134
1135,2.5417494066097936,1135
1136,2.544544275696735,1136
1137,2.5473384157037593,1137
1138,2.550105535836,1138
1139,2.552818375470339,1139
1140,2.555521239287856,1140
1141,2.558164473519391,1141
1142,2.560706441024566,1142
1143,2.5632091347929298,1143
1144,2.565594684703436,1144
1145,2.5678230112463827,1145
1146,2.5698678427187236,1146
1147,2.5717532370893768,1147
1148,2.5734624495102043,1148
1149,2.575019758798847,1149
1150,2.576443086454229,1150
1151,2.577767213021389,1151
1152,2.579042919628645,1152
1153,2.5802649462967455,1153
1154,2.581470190793278,1154
1155,2.582677094114797,1155
1156,2.583901164242612,1156
1157,2.5851750439111796,1157
1158,2.5864958015570525,1158
1159,2.587854357263099,1159
1160,2.589310383169594,1160
1161,2.5908621899736413,1161
1162,2.5924785047797987,1162
1163,2.594199619392129,1163
1164,2.5959980557964957,1164
1165,2.597872014574312,1165
1166,2.599796614971426,1166
1167,2.6017233496731027,1167
1168,2.603650653757326,1168
1169,2.605512920778915,1169
1170,2.6073176244670915,1170
1171,2.609057268240862,1171
1172,2.6107687488457807,1172
1173,2.612396627307266,1173
1174,2.613995625518797,1174
1175,2.615599460768682,1175
1176,2.617227563887099,1176
1177,2.6189260234578704,1177
1178,2.620741105293053,1178
1179,2.6226816771470833,1179
1180,2.6247911461322286,1180
1181,2.6270958469561516,1181
1182,2.6295857757258028,1182
1183,2.632315580109847,1183
1184,2.63524176707221,1184
1185,2.6383889178139985,1185
1186,2.6416744912776258,1186
1187,2.645099560525717,1187
1188,2.6486265297594453,1188
1189,2.6522176561170983,1189
1190,2.6557709377405945,1190
1191,2.659269101423517,1191
1192,2.6626225684566562,1192
1193,2.6658284879423397,1193
1194,2.6688189236191215,1194
1195,2.6715933245554693,1195
1196,2.6741204572585513,1196
1197,2.676390045502709,1197
1198,2.6784608895399975,1198
1199,2.680380259570395,1199
1200,2.6821961737042397,1200
1201,2.6839701647612926,1201
1202,2.6857522344338447,1202
1203,2.687627951322282,1203
1204,2.6895681419217508,1204
1205,2.6916543928840078,1205
1206,2.693774302141682,1206
1207,2.695971603229575,1207
1208,2.6982305110264417,1208
1209,2.7005078639780185,1209
1210,2.7027524611284144,1210
1211,2.704903425473061,1211
1212,2.7069659266991883,1212
1213,2.708830928558188,1213
1214,2.710535351226879,1214
1215,2.7120276281333155,1215
1216,2.7132407716056104,1216
1217,2.7141907542243104,1217
1218,2.7148435490386866,1218
1219,2.715266846985748,1219
1220,2.7155445751744014,1220
1221,2.715697918632457,1221
1222,2.715821003689513,1222
1223,2.7160458984833884,1223
1224,2.7164803420052577,1224
1225,2.7172013768210403,1225
1226,2.718240232095157,1226
1227,2.71964052810088,1227
1228,2.721383435384294,1228
1229,2.723455684892209,1229
1230,2.7257848008157888,1230
1231,2.7282824198371567,1231
1232,2.7308888648355625,1232
1233,2.7335095688917175,1233
1234,2.736079378547993,1234
1235,2.738532976774511,1235
1236,2.740800359262114,1236
1237,2.742861547981982,1237
1238,2.744641804311095,1238
1239,2.7461429663908454,1239
1240,2.7473558439165258,1240
1241,2.7483183680585093,1241
1242,2.749055123992557,1242
1243,2.749669433198344,1243
1244,2.7502563925110803,1244
1245,2.750858058423473,1245
1246,2.75163388273843,1246
1247,2.7525962991800714,1247
1248,2.7538590400837264,1248
1249,2.755470483314848,1249
1250,2.757366856793636,1250
1251,2.7595657520278634,1251
1252,2.762006589843383,1252
1253,2.764580740266117,1253
1254,2.767226367454941,1254
1255,2.7698460690793834,1255
1256,2.7723985368240784,1256
1257,2.7748093568059353,1257
1258,2.77705580262556,1258
1259,2.779100403548005,1259
1260,2.7809648026806464,1260
1261,2.782604595464044,1261
1262,2.7840993846151383,1262
1263,2.785428365314834,1263
1264,2.786630668199598,1264
1265,2.7877768720714196,1265
1266,2.7889034461896585,1266
1267,2.7900870162495033,1267
1268,2.791414313447483,1268
1269,2.7929047645417544,1269
1270,2.7946294495379687,1270
1271,2.7966292725640867,1271
1272,2.798876963272296,1272
1273,2.8013977937633685,1273
1274,2.804118326473292,1274
1275,2.8069882673021045,1275
1276,2.8099240269146524,1276
1277,2.8128351270439866,1277
1278,2.8156526178629773,1278
1279,2.8182783188993183,1279
1280,2.8206608107999283,1280
1281,2.822788127780267,1281
1282,2.824661465134666,1282
1283,2.8263170267454227,1283
1284,2.827712612171444,1284
1285,2.8288654609814885,1285
1286,2.829856044383199,1286
1287,2.8306894699375267,1287
1288,2.8314020382425387,1288
1289,2.8320688626747472,1289
1290,2.832754466327036,1290
1291,2.833490572413998,1291
1292,2.83429819551016,1292
1293,2.8352337602374456,1293
1294,2.8363274727612677,1294
1295,2.8376224521862614,1295
1296,2.8390873316794054,1296
1297,2.8407161269859325,1297
1298,2.842452714662775,1298
1299,2.8442730561771707,1299
1300,2.8461130003076573,1300
1301,2.847909168435427,1301
1302,2.849642112960594,1302
1303,2.851231599209587,1303
1304,2.8526842428068075,1304
1305,2.8539653252476125,1305
1306,2.8551113308696423,1306
1307,2.856141012965379,1307
1308,2.8570684163876936,1308
1309,2.857927276245072,1309
1310,2.8587154960296175,1310
1311,2.8594541372822904,1311
1312,2.86018546967777,1312
1313,2.860904945485129,1313
1314,2.861630898481603,1314
1315,2.862429021854574,1315
1316,2.8633500365258095,1316
1317,2.864382369133193,1317
1318,2.8655210536625457,1318
1319,2.866826753477601,1319
1320,2.868259692391566,1320
1321,2.869850027263737,1321
1322,2.8715644986052684,1322
1323,2.8733858044894953,1323
1324,2.875277060663334,1324
1325,2.8772606241186063,1325
1326,2.879288275329015,1326
1327,2.881333672698592,1327
1328,2.883422493370759,1328
1329,2.885533505699768,1329
1330,2.88771584250565,1330
1331,2.8899086462759627,1331
1332,2.8921436894172285,1332
1333,2.8943744265446814,1333
1334,2.8966531444388353,1334
1335,2.898966555200565,1335
1336,2.901266709489824,1336
1337,2.9035976549812452,1337
1338,2.9059734855396924,1338
1339,2.9084115119398417,1339
1340,2.910952609599824,1340
1341,2.9135842860441006,1341
1342,2.9164151170047607,1342
1343,2.9193942655018796,1343
1344,2.9225327101390546,1344
1345,2.9257859484043505,1345
1346,2.929118892353527,1346
1347,2.932498184428981,1347
1348,2.9359030115550766,1348
1349,2.9392821453787765,1349
1350,2.9425466771967512,1350
1351,2.9456972354153113,1351
1352,2.9486978019123,1352
1353,2.951520887598219,1353
1354,2.954090147505474,1354
1355,2.956442786682792,1355
1356,2.9585396583518904,1356
1357,2.9603555225057474,1357
1358,2.9619418811517395,1358
1359,2.9633387928285195,1359
1360,2.9645807327486167,1360
1361,2.965691002531557,1361
1362,2.966752937881127,1362
1363,2.9678168343558373,1363
1364,2.9689399928731266,1364
1365,2.9701696954055428,1365
1366,2.971507519459612,1366
1367,2.972952114782886,1367
1368,2.9745323536697446,1368
1369,2.9762326055311865,1369
1370,2.9779941417354454,1370
1371,2.979789621970928,1371
1372,2.9816715116745995,1372
1373,2.983556544231518,1373
1374,2.9854272915411055,1374
1375,2.987240516689459,1375
1376,2.9890497959248647,1376
1377,2.990738761663258,1377
1378,2.99234404675955,1378
1379,2.99383139128085,1379
1380,2.9952161514590565,1380
1381,2.996517447073796,1381
1382,2.997857948258739,1382
1383,2.999156979692936,1383
1384,3.0005127784093957,1384
1385,3.0019530659126255,1385
1386,3.0035471358374375,1386
1387,3.005318413197721,1387
1388,3.0073021147716386,1388
1389,3.0095175836405548,1389
1390,3.0119157393814198,1390
1391,3.014506854347307,1391
1392,3.0172616913435304,1392
1393,3.0201135557668906,1393
1394,3.023079948893041,1394
1395,3.0260894939732577,1395
1396,3.0290861958930586,1396
1397,3.032011358802861,1397
1398,3.0348806263756973,1398
1399,3.0375963352845665,1399
1400,3.0401385145033215,1400
1401,3.04251364526115,1401
1402,3.0446375647356954,1402
1403,3.0465432085440245,1403
1404,3.048266069955526,1404
1405,3.04975255532565,1405
1406,3.0511295237516767,1406
1407,3.0523969198024004,1407
1408,3.0535641959549333,1408
1409,3.054678798213333,1409
1410,3.055802984243135,1410
1411,3.0569134558596507,1411
1412,3.0580855163411105,1412
1413,3.0593215737798687,1413
1414,3.060618366070582,1414
1415,3.0620163626659895,1415
1416,3.0635471423543117,1416
1417,3.065170442150541,1417
1418,3.06696136591387,1418
1419,3.0688449494178704,1419
1420,3.0707998113690667,1420
1421,3.072876647453592,1421
1422,3.0750123633156248,1422
1423,3.0771800956068,1423
1424,3.0793526781745046,1424
1425,3.0814899752177483,1425
1426,3.0836239461485633,1426
1427,3.0857406106232492,1427
1428,3.087789259554861,1428
1429,3.089838894927783,1429
1430,3.091846120360268,1430
1431,3.0938456659387352,1431
1432,3.0958418437755935,1432
1433,3.097815151552172,1433
1434,3.099751978346771,1434
1435,3.1016842798721087,1435
1436,3.1036241156951636,1436
1437,3.105537062770092,1437
1438,3.107444528215209,1438
1439,3.1093788808810476,1439
1440,3.1113186232182755,1440
1441,3.113302684584852,1441
1442,3.115324102872077,1442
1443,3.1174110246486033,1443
1444,3.119509443194463,1444
1445,3.12164095894198,1445
1446,3.123741895079215,1446
1447,3.125823868043384,1447
1448,3.127827289608662,1448
1449,3.1297576045119593,1449
1450,3.1316025884693603,1450
1451,3.133308147333918,1451
1452,3.134865399562793,1452
1453,3.13622620185394,1453
1454,3.1374732818700974,1454
1455,3.138521939507172,1455
1456,3.139411343466462,1456
1457,3.1401434519975435,1457
1458,3.140734440027879,1458
1459,3.1412161911241068,1459
1460,3.141550366677806,1460
1461,3.1418230613020244,1461
1462,3.1420751776202955,1462
1463,3.1423278758757522,1463
1464,3.142618951415753,1464
1465,3.1430262939001663,1465
1466,3.1435218729954064,1466
1467,3.1441704451535775,1467
1468,3.1450255661158297,1468
1469,3.14604477916844,1469
1470,3.147206376416914,1470
1471,3.1485341806908185,1471
1472,3.149974985702257,1472
1473,3.151521574643373,1473
1474,3.153143369744305,1474
1475,3.154839139392292,1475
1476,3.156619460640198,1476
1477,3.158435858378494,1477
1478,3.1603147813198893,1478
1479,3.162223203954908,1479
1480,3.164206738095625,1480
1481,3.166206732816443,1481
1482,3.168181150481597,1482
1483,3.170205711110695,1483
1484,3.1722179945368776,1484
1485,3.1742239918537467,1485
1486,3.176157108756175,1486
1487,3.1781138013395505,1487
1488,3.1800533591480087,1488
1489,3.1819805139676727,1489
1490,3.1838657926540983,1490
1491,3.1857193222169773,1491
1492,3.187500021528214,1492
1493,3.189236604338667,1493
1494,3.1908559480698337,1494
1495,3.1923137073576564,1495
1496,3.1936843671721906,1496
1497,3.1948870600280985,1497
1498,3.195967505436665,1498
1499,3.1969465996841895,1499
1500,3.1978098229229133,1500
1501,3.19858780664837,1501
1502,3.1992647539401227,1502
1503,3.199832521145359,1503
1504,3.2002896093908304,1504
1505,3.2006408975366316,1505
1506,3.2008267073364496,1506
1507,3.2008557166627973,1507
1508,3.200778957760329,1508
1509,3.2005651208825854,1509
1510,3.200239141834915,1510
1511,3.1998794611858776,1511
1512,3.1994485771865975,1512
1513,3.1990490427650444,1513
1514,3.1986710061197714,1514
1515,3.198327188866018,1515
1516,3.1980667598997403,1516
1517,3.197875580655042,1517
1518,3.1978021500622766,1518
1519,3.197924758171372,1519
1520,3.198172557429068,1520
1521,3.1985812486312732,1521
1522,3.199197333987278,1522
1523,3.2000231972435667,1523
1524,3.2010742015211395,1524
1525,3.2022862053761716,1525
1526,3.2036472092200667,1526
1527,3.2051537631874525,1527
1528,3.2067133384857964,1528
1529,3.2082479999203133,1529
1530,3.209759636900556,1530
1531,3.2111883002953054,1531
1532,3.21249373992356,1532
1533,3.213685338979302,1533
1534,3.2147512982736206,1534
1535,3.2156776984891677,1535
1536,3.2164492173036803,1536
1537,3.2171369241702186,1537
1538,3.2177178458119076,1538
1539,3.2182911909624887,1539
1540,3.2188132869007395,1540
1541,3.2193615187275193,1541
1542,3.219925366139171,1542
1543,3.2205244849612065,1543
1544,3.221150556628603,1544
1545,3.2218477917248274,1545
1546,3.2225575714622376,1546
1547,3.2232952095641734,1547
1548,3.224001211211095,1548
1549,3.2246586831572026,1549
1550,3.225228553731701,1550
1551,3.2256639238075846,1551
1552,3.225876845031623,1552
1553,3.2258724019428513,1553
1554,3.225580524451162,1554
1555,3.225056138997335,1555
1556,3.2243135701699432,1556
1557,3.2233462120696035,1557
1558,3.222200758965272,1558
1559,3.220996927484032,1559
1560,3.219767385937286,1560
1561,3.2185821051633865,1561
1562,3.217549876550369,1562
1563,3.2167791652554123,1563
1564,3.216265048115155,1564
1565,3.21608704686062,1565
1566,3.2162426942048006,1566
1567,3.216749482179287,1567
1568,3.2175833560742606,1568
1569,3.218711738683827,1569
1570,3.22010103095062,1570
1571,3.221741881137187,1571
1572,3.2235250396807285,1572
1573,3.2253690950087788,1573
1574,3.227263376061892,1574
1575,3.229092378635656,1575
1576,3.230800208976749,1576
1577,3.232353493657572,1577
1578,3.2337712882596747,1578
1579,3.2349483302022852,1579
1580,3.236002946433336,1580
1581,3.2368788772736634,1581
1582,3.2376637965545143,1582
1583,3.2384331930467893,1583
1584,3.239226502457877,1584
1585,3.2400549375255006,1585
1586,3.240954675553569,1586
1587,3.24194624862158,1587
1588,3.2430912469254274,1588
1589,3.244343374807361,1589
1590,3.245679108006959,1590
1591,3.2470639093401497,1591
1592,3.2484695779435864,1592
1593,3.249813509655757,1593
1594,3.251126362379059,1594
1595,3.2522311736222864,1595
1596,3.25314632359928,1596
1597,3.2538079929941244,1597
1598,3.254164062729437,1598
1599,3.254154121069292,1599
1600,3.253765171949958,1600
1601,3.2530386311422177,1601
1602,3.251991097290356,1602
1603,3.250658451343896,1603
1604,3.2491092130469257,1604
1605,3.2474282170075197,1605
1606,3.245710653606029,1606
1607,3.2440225351222316,1607
1608,3.2424890508478668,1608
1609,3.2411572813783374,1609
1610,3.2400972619637916,1610
1611,3.2393520865055034,1611
1612,3.238896190250714,1612
1613,3.2387299406630485,1613
1614,3.2389081205902044,1614
1615,3.239371416818731,1615
1616,3.2400951432189267,1616
1617,3.241003710058561,1617
1618,3.2420610206915232,1618
1619,3.243234331506702,1619
1620,3.244411366246224,1620
1621,3.2455709793669563,1621
1622,3.246622400385541,1622
1623,3.247526643774771,1623
1624,3.248266307466601,1624
1625,3.2488508836777026,1625
1626,3.249309872035693,1626
1627,3.2496548738745656,1627
1628,3.249951385295602,1628
1629,3.2502662892743945,1629
1630,3.250671223942323,1630
1631,3.2511710341042783,1631
1632,3.251804476254408,1632
1633,3.252610723725279,1633
1634,3.2536261038146175,1634
1635,3.2548792283262293,1635
1636,3.2563336052082597,1636
1637,3.2579347682757867,1637
1638,3.2597791093256627,1638
1639,3.261720603647371,1639
1640,3.2637397732205797,1640
1641,3.265737512748253,1641
1642,3.2677399425717124,1642
1643,3.2695835515270186,1643
1644,3.271226058593268,1644
1645,3.2725729509717487,1645
1646,3.2736295854085573,1646
1647,3.274315752244927,1647
1648,3.274625235515442,1648
1649,3.2746269949308733,1649
1650,3.2743221854703766,1650
1651,3.2737438452509875,1651
1652,3.2729663971340277,1652
1653,3.272057842422619,1653
1654,3.271104121401406,1654
1655,3.2701758312849387,1655
1656,3.26932781112553,1656
1657,3.26863802785208,1657
1658,3.268124935576441,1658
1659,3.2678726086349292,1659
1660,3.2678724058082507,1660
1661,3.268134973584698,1661
1662,3.268663273438413,1662
1663,3.2694357348096474,1663
1664,3.2704239500227383,1664
1665,3.2715473884660202,1665
1666,3.2727807125993307,1666
1667,3.274038185178482,1667
1668,3.275249277905744,1668
1669,3.276317488459467,1669
1670,3.2772252507178026,1670
1671,3.2779214535043244,1671
1672,3.278412084644012,1672
1673,3.278654963488888,1673
1674,3.278717325742418,1674
1675,3.2786156315466353,1675
1676,3.278384892768615,1676
1677,3.278120249049506,1677
1678,3.2778306875335073,1678
1679,3.277545966821081,1679
1680,3.2774082068236945,1680
1681,3.2774131626633745,1681
1682,3.277619112254701,1682
1683,3.2780227508201936,1683
1684,3.2786400165560488,1684
1685,3.2794818503250016,1685
1686,3.2805279997236187,1686
1687,3.281697231488129,1687
1688,3.2829586765900625,1688
1689,3.2842069203725064,1689
1690,3.285404300145803,1690
1691,3.2864292202751066,1691
1692,3.2871874812504926,1692
1693,3.2876403286441933,1693
1694,3.2877443525425103,1694
1695,3.287519263164823,1695
1696,3.286907925583217,1696
1697,3.286018794630875,1697
1698,3.2848939963675976,1698
1699,3.2835649227307244,1699
1700,3.2821097849625325,1700
1701,3.2806593346550326,1701
1702,3.279255013877565,1702
1703,3.278003132801381,1703
1704,3.276966404171343,1704
1705,3.2762509957007624,1705
1706,3.27591354854303,1706
1707,3.2759139267094333,1707
1708,3.2763161865228105,1708
1709,3.277097783514469,1709
1710,3.2782420832334482,1710
1711,3.279651703993464,1711
1712,3.28126601115532,1712
1713,3.283019042807999,1713
1714,3.2848296504993857,1714
1715,3.286607997116336,1715
1716,3.2882730498937436,1716
1717,3.2898253018038486,1717
1718,3.2911999974592674,1718
1719,3.292427247707847,1719
1720,3.2934901873804865,1720
1721,3.2944051059356902,1721
1722,3.2952141067803407,1722
1723,3.295957923039872,1723
1724,3.2966597627803846,1724
1725,3.2973592203879143,1725
1726,3.298153025790862,1726
1727,3.299017986640413,1727
1728,3.3000053671495717,1728
1729,3.301145415205616,1729
1730,3.302427478835103,1730
1731,3.303802672367217,1731
1732,3.3052818739042342,1732
1733,3.3067928332291068,1733
1734,3.3082999304419056,1734
1735,3.3097452757610677,1735
1736,3.3110906632264756,1736
1737,3.3122773666879057,1737
1738,3.313253873046863,1738
1739,3.314009591833045,1739
1740,3.314506931260392,1740
1741,3.314743644478592,1741
1742,3.314723663683928,1742
1743,3.314477408132097,1743
1744,3.31403500245656,1744
1745,3.313398005547162,1745
1746,3.3126413419759544,1746
1747,3.311808458553079,1747
1748,3.3109097128528546,1748
1749,3.310004754476347,1749
1750,3.3091266547177796,1750
1751,3.308339063768387,1751
1752,3.307671559183105,1752
1753,3.3071332843805217,1753
1754,3.30674923636307,1754
1755,3.306550752576733,1755
1756,3.3065338225491794,1756
1757,3.3066490694713675,1757
1758,3.3069288631575042,1758
1759,3.307329819936872,1759
1760,3.307809673472853,1760
1761,3.308354398583749,1761
1762,3.308901832463435,1762
1763,3.3094195882919255,1763
1764,3.309887464690975,1764
1765,3.310317875460928,1765
1766,3.3107148861198636,1766
1767,3.3110511417291963,1767
1768,3.3113189046176057,1768
1769,3.3115925066299043,1769
1770,3.3118224840369854,1770
1771,3.312053343736676,1771
1772,3.312342083631444,1772
1773,3.312685590962616,1773
1774,3.313123487728676,1774
1775,3.3136957752947955,1775
1776,3.3144014354755016,1776
1777,3.315307744233588,1777
1778,3.3163640195644186,1778
1779,3.317604203753178,1779
1780,3.3189764992050215,1780
1781,3.3204600215014555,1781
1782,3.3220118185338166,1782
1783,3.32356179109652,1783
1784,3.3251079620854123,1784
1785,3.326599472472132,1785
1786,3.3280126056098873,1786
1787,3.329282414534714,1787
1788,3.330445575562922,1788
1789,3.3314850917480094,1789
1790,3.332385700333022,1790
1791,3.333136106036084,1791
1792,3.333776667831465,1792
1793,3.3342939863536074,1793
1794,3.334705985421,1794
1795,3.335079477478645,1795
1796,3.3354372697540846,1796
1797,3.3358015464734954,1797
1798,3.3362427343176315,1798
1799,3.336791154781811,1799
1800,3.337462726812232,1800
1801,3.3382904149427053,1801
1802,3.3392470696678274,1802
1803,3.3403187488916135,1803
1804,3.341488299745684,1804
1805,3.342738974564009,1805
1806,3.3440414406587906,1806
1807,3.3453579107871008,1807
1808,3.3466749706026095,1808
1809,3.3479865929470107,1809
1810,3.349257307444549,1810
1811,3.3504704084276637,1811
1812,3.351604533597703,1812
1813,3.352685850668781,1813
1814,3.353701351746093,1814
1815,3.3546290480573333,1815
1816,3.355513035177717,1816
1817,3.3563845939013444,1817
1818,3.3572506501634756,1818
1819,3.358157115768543,1819
1820,3.359079325174744,1820
1821,3.3600728143426206,1821
1822,3.3611318987606227,1822
1823,3.3622897536702356,1823
1824,3.363460568244441,1824
1825,3.3647229871625135,1825
1826,3.366032762867679,1826
1827,3.367329836015256,1827
1828,3.3686063647415807,1828
1829,3.3698154675019003,1829
1830,3.3710230842678115,1830
1831,3.372155238844231,1831
1832,3.3731947884082776,1832
1833,3.3740854191869207,1833
1834,3.3748946111923477,1834
1835,3.3755462401496006,1835
1836,3.3761060347245078,1836
1837,3.376540662725537,1837
1838,3.3768923540711304,1838
1839,3.3771672057706503,1839
1840,3.377390495612724,1840
1841,3.3775684804584682,1841
1842,3.3777555089732294,1842
1843,3.377966438421436,1843
1844,3.37821473572896,1844
1845,3.378560231370108,1845
1846,3.378899529233189,1846
1847,3.3792982316938573,1847
1848,3.379719448696089,1848
1849,3.380224370070309,1849
1850,3.380775005079853,1850
1851,3.38134894871694,1851
1852,3.3819656764691235,1852
1853,3.3826398802383224,1853
1854,3.383381868610198,1854
1855,3.384203471617787,1855
1856,3.3851414518617067,1856
1857,3.3862083370163676,1857
1858,3.3874019574131635,1858
1859,3.388755811761516,1859
1860,3.390258624047181,1860
1861,3.3919178060665285,1861
1862,3.3937246308170357,1862
1863,3.395664015069334,1863
1864,3.3976887331304924,1864
1865,3.3997650315276693,1865
1866,3.4019248944940537,1866
1867,3.404066974305626,1867
1868,3.406185669120401,1868
1869,3.408247634277944,1869
1870,3.4101641797422295,1870
1871,3.411960892933552,1871
1872,3.4136020976726993,1872
1873,3.415037691515628,1873
1874,3.4162771795510904,1874
1875,3.417331919783766,1875
1876,3.4182154712146047,1876
1877,3.4189893921089882,1877
1878,3.4196289591570195,1878
1879,3.420239031710132,1879
1880,3.4208244515419994,1880
1881,3.421424908188347,1881
1882,3.422102646041331,1882
1883,3.42285235094485,1883
1884,3.4237177516481205,1884
1885,3.424661246545999,1885
1886,3.425686816436947,1886
1887,3.426757712096802,1887
1888,3.42785992447448,1888
1889,3.428937929886914,1889
1890,3.429996870931971,1890
1891,3.430976349334086,1891
1892,3.4318764358849503,1892
1893,3.4326193392052233,1893
1894,3.4332427918733988,1894
1895,3.433731624956361,1895
1896,3.434085406040024,1896
1897,3.434350509738314,1897
1898,3.434597770646459,1898
1899,3.434851148721921,1899
1900,3.435193465792765,1900
1901,3.435682082452387,1901
1902,3.436383202936087,1902
1903,3.4373458590951107,1903
1904,3.4386406819775015,1904
1905,3.4402642477860153,1905
1906,3.4422381826400104,1906
1907,3.44453898529001,1907
1908,3.447108036011978,1908
1909,3.4498753027871474,1909
1910,3.4528294935838866,1910
1911,3.455872486619006,1911
1912,3.45886994927129,1912
1913,3.4617806276456413,1913
1914,3.4644961921781725,1914
1915,3.4669600231325624,1915
1916,3.4691062603382186,1916
1917,3.4709318673575265,1917
1918,3.472380717782681,1918
1919,3.473479687555685,1919
1920,3.4742461196990067,1920
1921,3.4747001494508947,1921
1922,3.474896199146076,1922
1923,3.4748992644620116,1923
1924,3.474819571484181,1924
1925,3.474710286338647,1925
1926,3.4746640048339623,1926
1927,3.4747534174605237,1927
1928,3.4750216442274895,1928
1929,3.475470137932584,1929
1930,3.476153045744523,1930
1931,3.477021381279523,1931
1932,3.4780332174397284,1932
1933,3.479197498005329,1933
1934,3.4803918415205057,1934
1935,3.4815852745204587,1935
1936,3.4827027266997153,1936
1937,3.483634422208197,1937
1938,3.4843563147077874,1938
1939,3.4848123448978607,1939
1940,3.4849982366918977,1940
1941,3.4849036389463937,1941
1942,3.484548314347961,1942
1943,3.4839621025089906,1943
1944,3.4832374352437108,1944
1945,3.4824574988164363,1945
1946,3.4816810380780288,1946
1947,3.4810522223524143,1947
1948,3.4806813366528773,1948
1949,3.48063139815195,1949
1950,3.480973487967024,1950
1951,3.4817404570842716,1951
1952,3.4829916729959756,1952
1953,3.484679069813824,1953
1954,3.4867529778171917,1954
1955,3.4891867687839824,1955
1956,3.491877426882552,1956
1957,3.494709958668907,1957
1958,3.497672356223096,1958
1959,3.500587906951976,1959
1960,3.5034245929813284,1960
1961,3.506069290321383,1961
1962,3.5084508573594975,1962
1963,3.510556201324176,1963
1964,3.51236873610475,1964
1965,3.5138378730959974,1965
1966,3.514988443271543,1966
1967,3.5158574154143536,1967
1968,3.5164869569737256,1968
1969,3.5168947396230616,1969
1970,3.517179149017354,1970
1971,3.5174499804732315,1971
1972,3.517726734732816,1972
1973,3.5180922667946763,1973
1974,3.518530797969179,1974
1975,3.519144530244995,1975
1976,3.519885330875175,1976
1977,3.5207022758717104,1977
1978,3.5216099923561166,1978
1979,3.522587562355171,1979
1980,3.523537632217371,1980
1981,3.5244334039536844,1981
1982,3.5252563726592694,1982
1983,3.5258677542535732,1983
1984,3.5262558704369713,1984
1985,3.526406373534153,1985
1986,3.526241988472597,1986
1987,3.5257368772022186,1987
1988,3.5248680160888064,1988
1989,3.523690320750591,1989
1990,3.522278406018307,1990
1991,3.520665029642232,1991
1992,3.518974170408435,1992
1993,3.5172598120071594,1993
1994,3.51567899261216,1994
1995,3.514355602662311,1995
1996,3.5133517413890236,1996
1997,3.5127615376278234,1997
1998,3.5126536869257574,1998
1999,3.5130361380057575,1999
