,snapshots,Mx,My,Mz,eps_x,eps_y,eps_z
1165,1165.0,5.711012018892964,-0.2757040284982979,20.717188427156405,16.44522486228987,7.298152277337393,5.198990805600237
1166,1166.0,5.651932584214733,-0.4726354774256397,20.91411987608376,16.43565765793452,7.302031257388422,5.197334836944932
1167,1167.0,5.592853149536548,-0.6498737814602316,21.01258560054744,16.42621937626177,7.306458592966711,5.195538070751995
1168,1168.0,5.592853149536527,-0.7089532161384309,21.012585600547414,16.41679078549432,7.311055318143524,5.193741307058402
1169,1169.0,5.4550011352873895,-1.0043503895294534,20.9535061658692,16.407655534128292,7.316622670933469,5.192027823253335
1170,1170.0,5.514080569965587,-1.083122969100405,20.933813020976473,16.398406368153445,7.322434827243528,5.190342203012628
1171,1171.0,5.356535410823719,-0.9058846650657815,21.012585600547407,16.3894969585746,7.327609449849601,5.188545164449693
1172,1172.0,5.297455976145505,-1.0634298242076528,20.91411987608376,16.380722776674336,7.333296384615109,5.186887282035529
1173,1173.0,5.31714912103826,-0.9846572446367395,20.914119876083753,16.37191359426717,7.3386839819760805,5.185228967929691
1174,1174.0,5.632239439321987,-0.7877257957093868,20.93381302097649,16.36246096485519,7.343382931344199,5.183542083311294
1175,1175.0,5.78978459846386,-0.9255778099585528,20.953506165869214,16.352713329742336,7.34851655569349,5.181826990526923
1176,1176.0,6.144261206533078,-0.9452709548512732,20.75657471694187,16.342340715233604,7.353689996520398,5.1803995417447055
1177,1177.0,6.498737814602302,-1.0437366793149325,20.520256978229064,16.331414090864335,7.359171369263395,5.179343354810856
1178,1178.0,6.931987002242463,-0.6301806365674814,20.46117754355088,16.3199024395352,7.363257023710657,5.178382387370475
1179,1179.0,7.2273841756334445,-0.5120217672110697,20.16578037015986,16.308057289670977,7.366946412486294,5.1779342955869145
1180,1180.0,7.542474493917199,0.17723830403461519,20.16578037015986,16.295908782135296,7.368590047426893,5.1774817292908875
1181,1181.0,7.719712797951796,0.5514080569965467,20.26424609462354,16.283622362328206,7.3692289361401935,5.176848221482102
1182,1182.0,8.015109971342822,0.9255778099585316,20.421791253765395,16.27113171135732,7.368943328577174,5.175939803290183
1183,1183.0,8.271120854948371,1.2406681282422465,20.75657471694187,16.258505579751898,7.367940103666398,5.174497631890273
1184,1184.0,8.408972869197495,1.5360653016332626,21.051971890332876,16.245831066984763,7.366315489420326,5.172636646010315
1185,1185.0,8.389279724304789,1.8708487648097685,21.170130759689297,16.23318683866794,7.364047168134718,5.170622268539898
1186,1186.0,8.408972869197516,2.028393923951648,21.288289629045693,16.220554324952694,7.3614974681511995,5.168462752710262
1187,1187.0,8.212041420270168,2.501029401377252,21.445834788187558,16.20804427325193,7.358188429617793,5.166121866164548
1188,1188.0,8.054496261128282,2.8948922992319375,21.524607367758488,16.195650761764767,7.3543413109456655,5.163696714732793
1189,1189.0,7.896951101986414,3.3281414868720924,21.83969768604225,16.183386503196772,7.350000537047733,5.160962574942867
1190,1190.0,7.759099087737286,3.5644592255849283,21.80031139625679,16.17124814299893,7.345436597239027,5.158267690816818
1191,1191.0,7.522781349024467,3.899242688761385,22.095708569647808,16.159334353946612,7.340606408016174,5.155326993474745
1192,1192.0,7.503088204131745,3.9780152683323173,22.25325372878968,16.147457589805796,7.335728121176351,5.15227672570244
1193,1193.0,7.503088204131753,3.840163254083198,22.54865090218068,16.135599330390818,7.33095617812474,5.14905382173146
1194,1194.0,7.581860783702665,4.017401558117785,22.528957757287955,16.12368735628636,7.326066240925183,5.14584622531324
1195,1195.0,7.50308820413173,4.253719296830602,22.253253728789673,16.11186609956917,7.321043246304132,5.142809694620159
1196,1196.0,7.581860783702662,4.2340261519378455,22.11540171454055,16.09999128330023,7.316038761627224,5.139875575334831
1197,1197.0,7.778792232630016,4.549116470221617,22.056322279862336,16.08796989682005,7.31089814551026,5.13699051278161
1198,1198.0,7.995416826450082,4.608195904899804,21.879083975827733,16.075809964053168,7.3057447784561464,5.134255293806814
1199,1199.0,8.25142771005562,4.864206788505347,22.194174294111484,16.063515637868385,7.30052986052031,5.13127586302721
1200,1200.0,8.566518028339383,4.98236565786176,22.194174294111477,16.05109975458137,7.2953030151146026,5.128300618819839
1201,1201.0,8.802835767052192,5.100524527218149,22.489571467502497,16.038632733450825,7.290071700577663,5.12514584165705
1202,1202.0,9.216391809799612,5.100524527218159,22.922820655142647,16.02613223490571,7.284849073118327,5.1218101899024004
1203,1203.0,9.216391809799592,5.218683396574556,23.080365814284512,16.013652500573006,7.279629382497235,5.11843707036531
1204,1204.0,9.236084954692343,5.25806968636006,23.218217828533632,16.001193156388283,7.274418083375835,5.115042762463636
1205,1205.0,9.29516438937056,5.3565354108236845,23.415149277461,15.988754734468996,7.2692183239853545,5.111633321997377
1206,1206.0,9.236084954692325,5.592853149536518,23.73023959574477,15.976336663392038,7.26405493723182,5.108238876474707
1207,1207.0,8.881608346623125,5.750398308678388,23.946864189564838,15.96397614978607,7.258934836441283,5.104886725975168
1208,1208.0,8.625597463017602,5.829170888249338,24.51796539145412,15.951703749018344,7.2538453518215755,5.10175481080078
1209,1209.0,8.330200289626582,5.789784598463846,24.83305570973784,15.939572227857512,7.248752619745756,5.098819211484448
1210,1210.0,8.07418940602103,5.651932584214708,25.305691187163486,15.927601880792103,7.243634344793444,5.096272237702413
1211,1211.0,7.975723681557359,5.258069686360019,25.60108836055448,15.915714164004793,7.238482836820198,5.094027458488277
1212,1212.0,7.601553928595404,5.061138237432678,25.975258113516443,15.904132481762216,7.233349507451594,5.092228684530771
1213,1213.0,7.109225306277065,4.765741064041664,25.73894037480362,15.893057497485959,7.228277168834278,5.090141704075371
1214,1214.0,6.85321442267152,4.41126445597244,25.542008925876303,15.88230258991786,7.223336246945078,5.087838263424569
1215,1215.0,6.4593515248168405,4.3324918764015194,25.34507747694896,15.872096405681155,7.218439383695169,5.085339695165252
1216,1216.0,6.085181771854896,4.3324918764015035,25.010294013772462,15.862484640727226,7.213550204969335,5.082555633880572
1217,1217.0,5.888250322927551,4.234026151937844,24.87244199952334,15.853218978081626,7.208718388547134,5.079673720592074
1218,1218.0,5.711012018892933,3.9977084132250393,24.478579101668636,15.844281625028062,7.204033746307856,5.076560856251407
1219,1219.0,5.730705163785664,3.7416975296194943,24.202875073170386,15.835317530173246,7.1995400054220084,5.073336594161265
1220,1220.0,5.907943467820255,3.781083819404956,23.848398465101166,15.826047822881266,7.195022194694893,5.070026474950789
1221,1221.0,5.848864033142067,3.761390674512257,23.55300129171014,15.816891609678757,7.190525968587453,5.066695953056432
1222,1222.0,5.888250322927522,3.6235386602631037,23.17883153874819,15.807676728975487,7.186147366238502,5.063403336559362
1223,1223.0,5.907943467820269,3.6038455153703457,22.80466178578624,15.798438139303496,7.181791468725753,5.060221101658093
1224,1224.0,5.730705163785659,3.9386289785468707,22.50926461239522,15.789522988220469,7.177186050287383,5.057177912984794
1225,1225.0,5.651932584214741,4.293105586616039,22.154788004326,15.78076133720741,7.1723806333124305,5.054359548226752
1226,1226.0,5.415614845501911,4.352185021294254,22.076015424755067,15.772459509614233,7.167554582056059,5.051602684766568
1227,1227.0,5.238376541467299,4.74604791914896,21.87908397582771,15.764521702711297,7.162595262283392,5.049007496517657
1228,1228.0,5.100524527218139,4.74604791914895,21.859390830934977,15.75687828222467,7.157643910374546,5.046432270402384
1229,1229.0,5.021751947647214,4.746047919148956,22.11540171454053,15.749408969148531,7.152700507145825,5.043656557385815
1230,1230.0,4.746047919148933,4.490037035543405,22.233560583896953,15.74255942606462,7.147847060513705,5.040802150393088
1231,1231.0,4.608195904899788,4.174946717259661,21.997242845184132,15.736034364991305,7.143148438139134,5.038123356438516
1232,1232.0,4.194639862152384,4.234026151937854,21.603379947329454,15.730533311767227,7.138425519932296,5.035797533297556
1233,1233.0,4.135560427474187,4.096174137688731,21.70184567179311,15.725183710509729,7.133785886145085,5.033379203711279
1234,1234.0,3.7810838194049627,3.9583221234395825,21.20951704947475,15.720786226568206,7.129238924066527,5.031486232248875
1235,1235.0,3.465993501121209,3.9583221234395882,20.79596100672735,15.717284625664266,7.124698641009725,5.030128817409553
1236,1236.0,3.288755197086609,3.8598563989758845,20.75657471694186,15.714303458908462,7.120232009497262,5.028825942079218
1237,1237.0,3.2099826175156636,3.7810838194049587,20.461177543550832,15.711552333715371,7.115828896005692,5.02796238015789
1238,1238.0,3.209982617515696,3.4463003562284804,20.146087225267106,15.708790916478396,7.111709731842938,5.027614625773087
1239,1239.0,3.2296757624084074,3.150903182837475,19.77191747230516,15.70595925875986,7.107888215864792,5.027943259451645
1240,1240.0,3.4463003562284973,3.0327443134810723,19.51590658869962,15.70247169265836,7.1042003182663835,5.028771745848684
1241,1241.0,3.5053797909066944,2.9145854441246817,19.12204369084493,15.698804571915856,7.100652548538473,5.030435223552808
1242,1242.0,3.800776964297704,3.131210037944757,18.806953372561175,15.694299780080158,7.096864494811014,5.032818425874604
1243,1243.0,3.978015268332309,3.3084483419793416,18.51155619917018,15.68931439338181,7.092899404636112,5.035918343598006
1244,1244.0,4.312798731508795,3.3872209215502784,18.47216990938471,15.68347197474328,7.0888638645934225,5.0391035863336215
1245,1245.0,4.4900370355434065,3.58415237047761,18.413090474706507,15.6772010724437,7.08465927552216,5.042425375670123
1246,1246.0,4.824820498719888,3.741697529619496,18.511556199170183,15.670167322138047,7.0803354621153485,5.045479435687524
1247,1247.0,4.942979368076281,3.7220043847267528,18.610021923633838,15.662881636537097,7.076032582053345,5.048271974665118
1248,1248.0,5.2974559761455025,3.70231123983403,18.708487648097496,15.654877432208842,7.071750748665348,5.050809167144822
1249,1249.0,5.317149121038233,3.7810838194049605,18.62971506852657,15.646841829686007,7.067415844905679,5.053525336958428
1250,1250.0,5.4943874250728575,4.017401558117777,18.708487648097517,15.638478499203213,7.062929257903938,5.056035682339367
1251,1251.0,5.415614845501921,3.9583221234395687,18.511556199170208,15.630269734807513,7.05848598523744,5.059017896194362
1252,1252.0,5.297455976145526,4.155253572366934,18.5706356338484,15.622293882374908,7.053933824297402,5.061838078977894
1253,1253.0,5.21868339657458,4.430957600865217,18.472169909384725,15.614478785754715,7.049260252043542,5.064890278886545
1254,1254.0,5.061138237432708,4.234026151937868,18.452476764491987,15.606986816558992,7.0446814063113825,5.067977341339891
1255,1255.0,4.805127353827165,4.352185021294259,18.590328778741128,15.600040917233729,7.040054687302434,5.070705885602076
1256,1256.0,4.726354774256212,4.352185021294265,18.196465880886453,15.59327140368485,7.0354350342306375,5.074426071887432
1257,1257.0,4.60819590489982,4.076480992796009,18.19646588088644,15.586769589169789,7.030960828908153,5.078129289539087
1258,1258.0,4.549116470221607,4.332491876401548,17.78290983813902,15.580404758137231,7.026363651322697,5.082952195270612
1259,1259.0,4.549116470221619,4.253719296830613,17.605671534104417,15.574041749024271,7.021809751561063,5.08826738415488
1260,1260.0,4.450650745757927,4.568809615114341,17.231501781142455,15.5679083513026,7.017136559378982,5.094693257323933
1261,1261.0,4.588502760007087,4.8642067885053315,17.192115491356983,15.561459075407788,7.012397912047924,5.101216774919636
1262,1262.0,4.4900370355434065,5.258069686360019,17.19211549135698,15.555237055383857,7.007638209668407,5.107714506438494
1263,1263.0,4.568809615114338,5.651932584214716,17.389046940284327,15.548836302905185,7.00293552265089,5.113580610203556
1264,1264.0,4.391571311079734,5.967022902498478,17.467819519855265,15.542846755325048,6.998335796269494,5.119186497129248
1265,1265.0,4.588502760007076,6.301806365674946,17.62536467899716,15.536405040311442,6.993899104960177,5.124306551049826
1266,1266.0,4.90359307829081,6.597203539065979,17.8222961279245,15.52928243502363,6.989653030207475,5.128844983415693
1267,1267.0,5.021751947647229,7.26677046541895,17.979841287066364,15.521921268146015,6.985991347719533,5.132930402475066
1268,1268.0,5.080831382325428,7.640940218380888,18.31462475024283,15.51444659227792,6.982754236819465,5.13611918776737
1269,1269.0,5.159603961896373,8.389279724304775,18.25554531556464,15.506822196026544,6.98056960587123,5.139443546709108
1270,1270.0,5.100524527218174,8.822528911944936,18.688794503204782,15.499319777227038,6.979119113052641,5.1416891811417775
1271,1271.0,4.824820498719883,9.53148212808335,18.88572595213212,15.492386364306354,6.9790682866462515,5.14347113192552
1272,1272.0,4.706661629363482,9.885958736152574,19.141736835737667,15.48570950136449,6.979804420527509,5.144685266285237
1273,1273.0,4.529423325328866,10.161662764650867,19.49621344380688,15.479427193944808,6.981190911767002,5.145174263897868
1274,1274.0,4.135560427474176,10.33890106868546,19.574986023377832,15.474071346447353,6.983009335823546,5.145506217048101
1275,1275.0,4.253719296830588,10.673684531861952,19.79161061719789,15.468429454084232,6.985694053687557,5.1454349835595306
1276,1276.0,3.9780152683323067,10.791843401218339,19.61437231316328,15.46346234454034,6.988686204261858,5.145681513873819
1277,1277.0,4.017401558117781,11.126626864394828,19.49621344380687,15.458394487609311,6.992613588247281,5.146145616596749
1278,1278.0,3.879549543868654,10.890309125682029,19.358361429557732,15.453672622209664,6.995844711294648,5.146872212516552
1279,1279.0,3.879549543868654,11.18570629907305,19.417440864235928,15.448947857468053,6.999907276602786,5.147475212872838
1280,1280.0,3.741697529619486,11.303865168429457,19.437134009128687,15.444576389399145,7.004300976713317,5.148032966989938
1281,1281.0,3.564459225584881,11.205399443965748,19.496213443806898,15.440672020571952,7.008381047347975,5.148470337208042
1282,1282.0,3.702311239834009,11.225092588858503,19.653758602948763,15.436395129935514,7.012499157262501,5.148607299961995
1283,1283.0,3.800776964297702,11.04785428482389,19.712838037626966,15.431857960572884,7.016082428111176,5.148631888579518
1284,1284.0,4.2340261519378455,10.969081705252966,19.909769486554325,15.426249377680993,7.01942383885231,5.148308009828484
1285,1285.0,4.47034389065069,10.98877485014571,20.067314645696182,15.420098187341216,7.022803067940515,5.147719646372731
1286,1286.0,4.686968484470754,11.047854284823904,20.323325529301727,15.413476296428819,7.026331869258318,5.146731617135411
1287,1287.0,5.238376541467318,11.166013154180312,20.46117754355085,15.405761434710161,7.030181777911886,5.145541880524007
1288,1288.0,5.317149121038262,11.225092588858514,20.91411987608374,15.397909032840685,7.034184468253254,5.143761405595706
1289,1289.0,5.29745597614553,11.638648631605928,21.327675918831158,15.39009934483251,7.039417620496994,5.141532340452805
1290,1290.0,5.435307990394674,11.618955486713187,21.780618251364043,15.382051145005677,7.044565979365315,5.13891061976736
1291,1291.0,5.415614845501899,11.835580080533258,22.21386743900423,15.374045045714421,7.050375405181694,5.136009581218514
1292,1292.0,5.27776283125277,11.618955486713197,22.568344047073445,15.366292503507342,7.055476465913749,5.132950391603183
1293,1293.0,5.258069686360019,11.855273225425988,22.962206944928102,15.358582598204764,7.061299813948709,5.129788144848829
1294,1294.0,5.415614845501889,11.894659515211456,23.060672669391778,15.350598333430941,7.067224643397584,5.126615768151861
1295,1295.0,5.27776283125278,12.032511529460612,23.17883153874817,15.342866466379474,7.073572672254119,5.123436604051065
1296,1296.0,5.061138237432699,12.052204674353353,23.356069842782784,15.33554436836756,7.079958677850521,5.12025769674808
1297,1297.0,4.982365657861768,12.052204674353364,23.51361500192466,15.328379809945446,7.086317801676465,5.117092475852913
1298,1298.0,4.9232862231835695,12.091590964138836,23.651467016173793,15.321336136782662,7.092779835795916,5.113949748264341
1299,1299.0,4.667275339578017,11.796193790747811,23.71054645085202,15.314818012220801,7.098262092293602,5.110822202315576
1300,1300.0,4.608195904899803,11.756807500962354,23.8287053202084,15.308427550553654,7.103596686995745,5.107725263915088
1301,1301.0,4.332491876401501,11.638648631605927,23.966557334457544,15.302642698577795,7.108541975116137,5.104671714820203
1302,1302.0,4.588502760007068,11.481103472464058,23.927171044672072,15.29629857528259,7.112988594773693,5.10161070424583
1303,1303.0,4.686968484470753,11.441717182678568,23.78931903042294,15.289750463159528,7.11729739042463,5.098518292879595
1304,1304.0,4.864206788505353,11.4417171826786,24.16348878338487,15.282846173401001,7.121585805122323,5.095549530243578
1305,1305.0,5.041445092539956,11.658341776498679,24.242261362955823,15.2756026431194,7.126504816326675,5.092618737687936
1306,1306.0,5.3565354108236996,11.815886935640549,24.380113377204964,15.26779229944329,7.131888592277962,5.089758234942369
1307,1307.0,5.336842265930958,12.012818384567876,24.636124260810515,15.260023442439454,7.137873494365495,5.087048782746965
1308,1308.0,5.612546294429221,12.13097725392429,24.95121457909427,15.251799340902423,7.1442162650105985,5.084567252919084
1309,1309.0,5.494387425072843,12.11128410903156,25.167839172914316,15.24377704912427,7.15046826561372,5.082270510205247
1310,1310.0,5.770091453571133,12.150670398817024,25.345077476948948,15.235322765605021,7.156822554186916,5.080141592433781
1311,1311.0,6.144261206533078,12.66269216602811,25.719247229910916,15.226340500471183,7.164886730133696,5.078413381116333
1312,1312.0,6.065488626962142,12.702078455813568,25.561702070769012,15.217476371190742,7.173057822982289,5.076509723869007
1313,1313.0,6.2624200758894935,13.036861918990063,25.7783266645891,15.208360531677686,7.182403651198527,5.074851834041073
1314,1314.0,6.4199652350313485,13.371645382166564,25.73894037480362,15.199060009274444,7.192972967480599,5.073148162343972
1315,1315.0,6.3608858003531425,13.844280859592173,25.640474650339957,15.189843306580512,7.20536990968378,5.071333142420308
1316,1316.0,6.380578945245887,13.883667149377645,25.40415691162715,15.180614073301053,7.217882271906083,5.06927006042374
1317,1317.0,6.14426120653307,13.942746584055833,25.187532317807072,15.171698088371562,7.230590865881599,5.067004402922134
1318,1318.0,6.08518177185487,13.824587714699417,24.754283130166936,15.16287231357013,7.242773529698677,5.064401064865976
1319,1319.0,6.12456806164033,13.64734941066483,24.183181928277662,15.154003911489978,7.254205442660001,5.06149162669785
1320,1320.0,6.262420075889464,13.844280859592168,23.572694436602887,15.144966444714512,7.266380566379223,5.058429617960507
1321,1321.0,6.400272090138598,14.001826018734038,22.98190008982086,15.135769841444313,7.2791521495118525,5.0553912900064555
1322,1322.0,6.715362408422361,13.962439728948542,22.332026308360618,15.126230527804747,7.29171698816931,5.0525720090161395
1323,1323.0,6.774441843100571,14.336609481910491,22.09570856964779,15.116642857667834,7.305793826245916,5.049884725623018
1324,1324.0,6.971373292027895,14.513847785945096,21.56399365754399,15.106876963721538,7.320580904701274,5.047586649220451
1325,1325.0,7.148611596062509,14.454768351266903,21.20951704947477,15.09696864631255,7.335061635863826,5.045622886194824
1326,1326.0,7.306156755204392,14.592620365516025,20.717188427156405,15.086948492347641,7.350087293000194,5.044220633876872
1327,1327.0,7.542474493917226,14.41538206148144,20.599029557800012,15.076776561947133,7.3642974039814515,5.042969506575725
1328,1328.0,7.700019653059105,14.11998488809042,20.264246094623534,15.06652363850719,7.377220984502299,5.042182387187143
1329,1329.0,7.778792232630046,13.942746584055827,20.20516665994532,15.056242317395418,7.389377681308502,5.04148052252497
1330,1330.0,8.054496261128307,13.962439728948553,20.008235211017972,15.045847984022428,7.401569890714628,5.041079329558445
1331,1331.0,8.074189406021022,14.297223192125028,20.067314645696158,15.03546126438814,7.415091534039999,5.040582043100789
1332,1332.0,8.015109971342829,14.572927220623333,20.067314645696158,15.025113642956919,7.42973471746151,5.040081699827624
1333,1333.0,7.995416826450082,14.632006655301542,20.146087225267088,15.01478953767254,7.444581697751086,5.039457614244027
1334,1334.0,7.759099087737286,14.710779234872465,20.362711819087174,15.004594159191868,7.459718932239341,5.038514659996322
1335,1335.0,7.404622479668066,14.4350752063742,20.382404963979923,14.994633440469054,7.4736215644249295,5.037542404828508
1336,1336.0,7.168304740955258,13.942746584055838,20.520256978229064,14.9848663524371,7.485457528892539,5.036380810605178
1337,1337.0,7.0107595818133825,13.824587714699444,20.185473515052582,14.975247041230425,7.496784445907854,5.035689071324756
1338,1338.0,6.7941349879932975,13.529190541308413,20.067314645696182,14.965844362940613,7.506934915151435,5.035173537176629
1339,1339.0,6.557817249280496,13.607963120879349,19.96884892123252,14.956701223685739,7.517346136216977,5.03480874799655
1340,1340.0,6.479044669709565,13.686735700450285,19.870383196768838,14.947657918394992,7.528019848265038,5.03459862388766
1341,1341.0,6.0261023371766695,13.824587714699433,19.92946263144704,14.939188914417866,7.53918715398028,5.034289397425315
1342,1342.0,5.789784598463868,14.179064322768648,19.574986023377832,14.93106140185993,7.55172284216814,5.034572029365128
1343,1343.0,5.455001135287377,14.139678032983184,19.555292878485087,14.923457090447087,7.564054755813958,5.034884123564034
1344,1344.0,5.080831382325421,14.119984888090444,19.614372313163283,14.916496749650733,7.576263538162119,5.035087224587995
1345,1345.0,4.844513643612621,14.100291743197714,19.53559973359236,14.909977325029304,7.588349880067282,5.035423569689507
1346,1346.0,4.706661629363486,13.962439728948567,19.378054574450495,14.903727802432925,7.599846555350391,5.03603944092252
1347,1347.0,4.509730180436133,14.041212308519505,19.397747719343208,14.89787632094479,7.611612627329363,5.036612835682417
1348,1348.0,4.529423325328841,14.179064322768648,19.43713400912866,14.89198665887556,7.623886609075656,5.037108334329307
1349,1349.0,4.430957600865211,14.47446149615965,19.673451747841487,14.886301938744941,7.637324003195658,5.037183340655811
1350,1350.0,4.234026151937874,14.789551814443406,19.890076341661587,14.881037396666686,7.652045175740941,5.036897284660085
1351,1351.0,4.037094703010506,15.006176408263482,20.047621500803444,14.876209408419856,7.667656181777308,5.036362675879708
1352,1352.0,3.682618094941301,14.907710683799813,20.46117754355087,14.872210370778282,7.6827841277255935,5.035238561925308
1353,1353.0,3.3872209215502855,14.927403828692533,20.776267861834604,14.868943553021069,7.697945566069477,5.0337208863170515
1354,1354.0,3.0721306032665594,14.848631249121583,20.83534729651281,14.866499780288077,7.712714816503824,5.032134992843919
1355,1355.0,2.7570402849828044,14.78955181444339,21.229210194367475,14.864921931423682,7.7271803883031,5.030136517415819
1356,1356.0,2.6979608503046,14.750165524657938,21.268596484152962,14.8635024407082,7.741428639772346,5.028102317801499
1357,1357.0,2.4025636769136014,14.848631249121613,21.268596484152948,14.862939193156311,7.75604690203255,5.026069737040413
1358,1358.0,2.2450185177717277,14.888017538907096,21.485221077973048,14.862841038327078,7.770783578988413,5.023847555164227
1359,1359.0,1.9693144892734151,14.927403828692563,21.347369063723903,14.86359213415727,7.785638825555816,5.021746527707169
1360,1360.0,1.496679011847809,15.006176408263492,21.15043761479656,14.865887488135805,7.8007831975387605,5.019832428746185
1361,1361.0,0.9846572446366968,14.8486312491216,20.933813020976473,14.869967796255093,7.815199529157352,5.018143816198823
1362,1362.0,0.7483395059239057,14.671392945086994,20.638415847585474,14.874895021126788,7.828820393286346,5.016796359552837
1363,1363.0,0.512021767211106,14.553234075730588,20.047621500803448,14.880691433355269,7.8419056216883485,5.016250521377816
1364,1364.0,0.09846572446368056,14.257836902339582,19.653758602948738,14.888088658666089,7.853754456372345,5.016326078254129
1365,1365.0,-0.09846572446368483,14.257836902339566,19.20081627041586,14.89625363473409,7.865561273910018,5.017202965975876
1366,1366.0,-0.1575451591418714,14.041212308519505,18.747873937882957,14.904624308976056,7.8764813281532735,5.018973001642474
1367,1367.0,-0.29539717339102245,13.903360294270366,18.196465880886425,14.91353150762784,7.886836598024962,5.021956218769667
1368,1368.0,-0.5711012018893076,13.962439728948564,18.0192275768518,14.923574310484366,7.897378103291613,5.025348810176559
1369,1369.0,-0.8861915201730675,13.607963120879358,17.72383040346081,14.934958695472544,7.906564837045937,5.029462517980234
1370,1370.0,-1.2997475629204545,13.371645382166538,17.645057823889857,14.948180979861402,7.914873282773361,5.033762566828764
1371,1371.0,-1.6542241709896763,13.233793367917407,17.310274360713393,14.963027091768009,7.922670409183776,5.0389377487250915
1372,1372.0,-1.5557584465260106,12.80054418027725,17.448126374962516,14.977344140446752,7.928989096120336,5.043720567874215
1373,1373.0,-1.8905419097025036,12.347601847744354,17.231501781142452,14.993222201754525,7.933862819055483,5.049074448780476
1374,1374.0,-1.9102350545952436,12.150670398817013,16.995184042429656,15.00913592209541,7.938128433004797,5.05507510179511
1375,1375.0,-2.008700779058898,12.052204674353334,17.21180863624973,15.025473696030481,7.942088163198859,5.060442884248261
1376,1376.0,-2.0480870688443815,11.953738949889665,17.290581215820648,15.041944253568023,7.9457478011511515,5.0655742528607135
1377,1377.0,-2.7176539951973417,11.993125239675141,17.448126374962513,15.061771916868237,7.9495013193401975,5.0702625665938506
1378,1378.0,-2.8161197196609966,11.973432094782403,17.645057823889882,15.082046896721788,7.9531807350555646,5.07441999672148
1379,1379.0,-3.0327443134810803,11.7371143560696,17.82229612792447,15.10340548748983,7.956186126880348,5.078115325871533
1380,1380.0,-3.3084483419793638,11.461410327571318,18.019227576851822,15.126189261377018,7.958443692545947,5.081318035775235
1381,1381.0,-3.4266072113357726,11.106933719502104,17.841989272817212,15.14954573448947,7.959799216837717,5.084935672577931
1382,1382.0,-3.7416975296195094,10.831229691003836,17.86168241770994,15.174591114157476,7.9604936023595005,5.088490331914104
1383,1383.0,-3.5250729357994315,10.457059938041885,17.60567153410438,15.198328529664229,7.960353729601146,5.092670696199904
1384,1384.0,-3.6629249500485725,10.496446227827347,17.507205809640727,15.222755919985232,7.96029069610522,5.097088622583661
1385,1385.0,-3.7416975296195005,10.516139372720087,17.782909838139012,15.247543205532471,7.960262650407471,5.100790871865907
1386,1386.0,-3.8992426887613756,10.791843401218355,17.74352354835354,15.273141788431605,7.960833992400754,5.104575724376007
1387,1387.0,-3.9977084132250527,10.910002270574758,17.92076185238813,15.299217760018909,7.961666683256017,5.10791273146194
1388,1388.0,-4.273412441723331,10.81153654611109,17.88137556260269,15.326809769564502,7.962264459956322,5.111330650206386
1389,1389.0,-4.391571311079737,10.79184340121835,18.137386446208215,15.355005489882275,7.962808846878821,5.1141320248660564
1390,1390.0,-4.391571311079727,10.594911952291003,18.019227576851804,15.383105349929608,7.962910216669912,5.117195040000193
1391,1391.0,-4.194639862152384,10.732763966540148,18.176772735993687,15.409953421574969,7.963305796318397,5.119881696737116
1392,1392.0,-4.155253572366903,10.55552566250555,18.354011040028308,15.43648080499839,7.963307332455617,5.122161786730023
1393,1393.0,-3.997708413225025,10.870615980789292,18.866032807239378,15.462010460740935,7.9639963681339685,5.123373168188438
1394,1394.0,-3.859856398975895,11.126626864394835,19.18112312552313,15.486669056311877,7.965273171350967,5.123986074071719
1395,1395.0,-3.7613906745122296,11.461410327571317,20.106700935481665,15.510688956571643,7.967363615987643,5.123121416912421
1396,1396.0,-3.8007769642977007,11.874966370318745,20.79596100672734,15.534845704125155,7.97052827997862,5.121413768736589
1397,1397.0,-4.017401558117766,12.032511529460617,21.367062208616634,15.56014182142322,7.9741108336072495,5.119174283862087
1398,1398.0,-4.096174137688725,11.835580080533278,21.780618251364047,15.585800272720586,7.977135977865691,5.116644380002307
1399,1399.0,-4.253719296830588,11.83558008053327,22.272946873682425,15.61227672109858,7.980145365502073,5.11387083921078
1400,1400.0,-4.037094703010511,11.618955486713189,22.58803719196617,15.637421487429926,7.982567001573175,5.11100105564633
1401,1401.0,-3.9386289785468276,11.658341776498673,22.981900089820837,15.661923297824687,7.985076909407277,5.108073755830727
1402,1402.0,-3.8401632540831367,11.835580080533264,23.08036581428451,15.685789214162307,7.988040870427279,5.105146237346056
1403,1403.0,-3.958322123439561,11.993125239675155,23.2969904081046,15.710233300593202,7.991416909629665,5.1022286994895305
1404,1404.0,-3.958322123439557,12.012818384567884,23.513615001924673,15.734592941054055,7.994830424358591,5.09934232531545
1405,1405.0,-4.135560427474165,12.229442978387974,23.690853305959283,15.759868951566425,7.998833678277368,5.096497854350517
1406,1406.0,-4.273412441723304,12.111284109031562,23.868091609993886,15.785845132818462,8.002485506082948,5.0937092995042885
1407,1407.0,-4.647582194685256,12.15067039881703,23.749932740637476,15.813908688238069,8.006230039475291,5.0908883591606875
1408,1408.0,-4.6278890497925405,11.815886935640522,23.671160161066535,15.84176176840941,8.009044357588296,5.08805071653471
1409,1409.0,-4.706661629363468,11.717421211176857,23.39545613256825,15.869985104082005,8.011585242561353,5.085167084403692
