,snapshots,dMx,dMy,dMz,eps_from_dMx,eps_from_dMy,eps_from_dMz
2174,2174.0,-22.80466178578618,14.29722319212508,-10.417673648256416,35.12687727836123,21.24426338956705,20.26539504165196
2175,2175.0,-22.371412598146062,14.435075206374199,-10.752457111432896,35.13707831035862,21.24434593687922,20.269250384478944
2176,2176.0,-22.135094859433252,14.632006655301533,-11.402330892893136,35.14633622619613,21.244886177872164,20.2749213508775
2177,2177.0,-21.95785655539864,14.789551814443394,-11.658341776498663,35.15489158841545,21.245797806830783,20.281328186883687
2178,2178.0,-22.01693599007684,14.710779234872485,-12.071897819246086,35.1636393637809,21.246508047975972,20.288973063889838
2179,2179.0,-21.938163410505915,14.80924495933615,-12.209749833495238,35.17206055269901,21.247447513792554,20.297025801852644
2180,2180.0,-22.213867439004183,14.789551814443415,-12.386988137529837,35.18149547819642,21.248328752622555,20.30561614993507
2181,2181.0,-22.46987832260973,14.868324394014367,-12.38698813752984,35.19188669465199,21.249392339677,20.314182647886945
2182,2182.0,-22.765275496000744,15.16372156740538,-12.721771600706333,35.20340712230672,21.25118266667807,20.323807054740513
2183,2183.0,-23.021286379606273,15.459118740796375,-12.623305876242664,35.215919313640136,21.2537231263696,20.33308449909464
2184,2184.0,-23.356069842782762,15.518198175474582,-12.938396194526408,35.22976506547794,21.256405738664036,20.3433738289955
2185,2185.0,-23.57269443660285,15.715129624401923,-13.233793367917425,35.24447469866227,21.259599441558752,20.354633717632954
2186,2186.0,-23.887784754886603,15.695436479509192,-13.371645382166554,35.26048048907602,21.262725927799814,20.366338666882008
2187,2187.0,-24.45888595677591,15.498505030581823,-13.529190541308424,35.27893798504974,21.265315850458144,20.37856181598375
2188,2188.0,-24.754283130166908,15.242494146976293,-13.411031671952028,35.29867408830845,21.267230935877492,20.390343492747665
2189,2189.0,-25.266304897378,14.86832439401435,-13.371645382166545,35.320717230676564,21.268202144412317,20.40195958016921
2190,2190.0,-25.758633519696367,14.828938104228898,-13.391338527059276,35.34504219450349,21.26906748990674,20.413614265878568
2191,2191.0,-25.97525811351642,14.612313510408816,-13.391338527059268,35.370357807968816,21.269405284386238,20.4252396127983
2192,2192.0,-26.290348431800197,14.49415464105241,-13.351952237273814,35.39716213256853,21.269457729954336,20.43670028893176
2193,2193.0,-26.467586735834807,14.592620365516085,-13.411031671952003,35.42478656360163,21.26973142139521,20.44833508448247
2194,2194.0,-26.428200446049324,14.415382061481486,-13.70642884534302,35.45214950356913,21.26958502595316,20.4609702500778
2195,2195.0,-26.50697302562026,14.33660948191053,-13.804894569806688,35.47984219386288,21.26925083063547,20.473922850501854
2196,2196.0,-26.664518184762144,14.238143757446869,-13.706428845343016,35.50826258400182,21.268686998330693,20.48649561781122
2197,2197.0,-26.782677054118537,13.883667149377631,-13.50949739641568,35.537215447289924,21.26734109309905,20.498350107003972
2198,2198.0,-27.17653995197321,13.863974004484886,-13.351952237273803,35.568123566022265,21.265947316732085,20.50963367437343
2199,2199.0,-27.629482284506093,13.883667149377624,-13.174713933239214,35.601340021808475,21.264589596586614,20.52028883049334
2200,2200.0,-28.062731472146254,14.139678032983175,-13.076248208775521,35.63681058032979,21.263780342117762,20.530587547677875
2201,2201.0,-28.456594370000925,14.435075206374185,-13.194407078131952,35.67436455703856,21.26362677473309,20.541254317209226
2202,2202.0,-28.811070978070134,14.789551814443415,-13.135327643453735,35.71381848036731,21.264292731798566,20.55169594717396
2203,2203.0,-29.382172179959444,15.025869553156225,-13.155020788346462,35.75645370611721,21.2655204948449,20.562176323170196
2204,2204.0,-29.795728222706863,15.183414712298108,-12.820237325169987,35.80141973864721,21.267127196211003,20.57152832655659
2205,2205.0,-30.327443134810697,15.203107857190835,-12.702078455813577,35.84947407460502,21.268771802338435,20.58047469498259
2206,2206.0,-31.03639635094911,15.340959871439969,-12.091590964138826,35.90179530853047,21.270751945084097,20.587496001503155
2207,2207.0,-31.824122146658507,15.360653016332718,-11.756807500962328,35.95902637556447,21.272770136365875,20.593500657912298
2208,2208.0,-32.65123423215334,15.636357044831,-11.362944603107664,36.02159671874801,21.275486748153227,20.598357109508292
2209,2209.0,-33.281414868720816,15.695436479509203,-10.929695415467497,36.08832565372685,21.27834507294571,20.602007159176118
2210,2210.0,-33.75405034614646,15.81359534886561,-10.594911952291007,36.15820616147274,21.28150252305534,20.60476114161769
2211,2211.0,-34.049447519537466,16.128685667149348,-10.634298242076472,36.23003084236927,21.285498408358304,20.607604067891454
2212,2212.0,-34.10852695421566,16.148378812042083,-10.378287358470935,36.30213097176347,21.28953296543451,20.6097798359745
2213,2213.0,-34.10852695421566,16.128685667149355,-10.358594213578213,36.374086494036646,21.29349783185544,20.611894189542753
2214,2214.0,-34.10852695421566,16.06960623247116,-10.082890185079936,36.44589771263885,21.29728570408838,20.61331626233992
2215,2215.0,-34.04944751953742,16.030219942685683,-9.74810672190345,36.51714646593401,21.300951418817622,20.613931548685663
2216,2216.0,-34.108526954215634,15.892367928436547,-9.767799866796189,36.58867036222459,21.30423140391037,20.61458365016159
2217,2217.0,-34.04944751953742,15.931754218222002,-9.610254707654317,36.659633150225936,21.307602530490772,20.614862798308295
2218,2218.0,-33.89190236039558,15.872674783543788,-9.767799866796189,36.72934559103595,21.310801680740656,20.61549695381894
2219,2219.0,-33.616198331897316,16.03021994268569,-9.708720432117984,36.79699782122898,21.314409079762743,20.615984993550757
2220,2220.0,-33.51773260743363,16.18776510182756,-9.964731315723517,36.86383386788497,21.31843072289392,20.617064607491482
2221,2221.0,-33.163255999364395,16.34531026096942,-10.102583329972651,36.92811270818059,21.322872586095198,20.61846510054891
2222,2222.0,-33.00571084022255,16.542241709896757,-10.141969619758129,36.99119726666436,21.327852332602745,20.619950552697276
2223,2223.0,-33.18294914425715,16.325617116076685,-10.319207923792735,37.055350434009675,21.332206560503234,20.621859881636787
2224,2224.0,-33.28141486872084,16.601321144574975,-10.122276474865378,37.12004179732684,21.337320644113085,20.623276086361702
2225,2225.0,-33.37988059318451,16.522548565004037,-10.0631970401872,37.18527259653318,21.342193635117294,20.62453958559945
2226,2226.0,-33.478346317648175,16.36500340586214,-9.925345025938054,37.25104406703388,21.346607991714247,20.625465177884625
2227,2227.0,-33.51773260743364,16.305923971183937,-9.885958736152562,37.31695238593038,21.350842571664245,20.62628864587804
2228,2228.0,-33.675277766575505,16.561934854789484,-9.787493011688891,37.38380925158931,21.355777098794213,20.626873488752036
2229,2229.0,-33.4980394625409,16.73917315882408,-9.826879301474372,37.44931664526989,21.361200597435367,20.627540674978746
2230,2230.0,-33.71466405636099,16.52254856500401,-9.866265591259838,37.516176846840025,21.365989516165907,20.628290424328405
2231,2231.0,-33.616198331897266,16.62101428946771,-9.905651881045305,37.58222663839129,21.37104008247685,20.6291229557834
2232,2232.0,-33.45865317275542,16.384696550754896,-9.846572446367102,37.64706862961079,21.375410506129775,20.629808405012096
2233,2233.0,-33.51773260743363,16.010526797792934,-9.9056518810453,37.71218177294183,21.378748736283995,20.63062235630758
2234,2234.0,-33.61619833189731,15.715129624401923,-9.826879301474358,37.77783515284846,21.38129940345504,20.631243916402532
2235,2235.0,-33.51773260743363,15.2424941469763,-9.945038170830772,37.84268560944446,21.382652559178222,20.63213154164899
2236,2236.0,-33.242028578935354,14.947096973585284,-9.925345025938034,37.905543482393746,21.38328753759767,20.632963661492102
2237,2237.0,-32.86785882597339,14.769858669550663,-9.8268793014744,37.96578417159979,21.383500946940828,20.63355794988083
2238,2238.0,-32.49368907301144,14.651699800194285,-10.08289018507993,38.02345435079755,21.38343617813567,20.634742653974346
2239,2239.0,-31.883201581336674,14.375995771696,-10.043503895294457,38.0771012615162,21.382750148511782,20.635824088000774
2240,2240.0,-31.705963277302093,14.336609481910537,-9.92534502593805,38.12952462265774,21.381971455720198,20.636618675022483
2241,2241.0,-31.312100379447408,14.198757467661379,-9.866265591259854,38.17940031841889,21.380889578214365,20.637267090481146
2242,2242.0,-30.99701006116369,14.119984888090451,-9.728413577010697,38.22725418996673,21.379634687540342,20.63759114466683
2243,2243.0,-31.11516893052006,13.824587714699438,-9.649640997439782,38.27572338068996,21.377764500189656,20.637729170564448
2244,2244.0,-30.91823748159274,13.883667149377652,-9.531482128083375,38.32290243815159,21.37600936084989,20.637596211897545
2245,2245.0,-30.83946490202178,13.804894569806697,-9.41332325872695,38.36951059978644,21.374089891211472,20.6371969426125
2246,2246.0,-30.6228403082017,13.844280859592155,-9.354243824048767,38.41473292165624,21.372245164451716,20.636662820093775
2247,2247.0,-30.40621571438163,14.080598598304965,-9.413323258726956,38.45858631225264,21.370880830976684,20.63624954764447
2248,2248.0,-30.228977410347028,14.080598598304961,-9.0982329404432,38.50131560636476,21.36951086806919,20.63516033630457
2249,2249.0,-30.051739106312443,14.060905453412248,-8.920994636408599,38.5429326214601,21.368094330951706,20.63370169852725
2250,2250.0,-30.20928426545432,14.060905453412266,-8.92099463640858,38.585367685419406,21.366672270378718,20.632237901946247
2251,2251.0,-30.248670555239777,13.686735700450326,-8.763449477266729,38.627940177411475,21.36448861512765,20.63045377161061
2252,2252.0,-30.42590885927434,13.627656265772112,-8.625597463017582,38.67145095455664,21.36218514425606,20.62839526895108
2253,2253.0,-30.622840308201702,13.489804251522946,-8.527131738553926,38.71602205146327,21.359611920750535,20.6261434248803
2254,2254.0,-30.681919742879906,13.13532764345374,-8.664983752803067,38.76084681106365,21.356376907417758,20.62415335766859
2255,2255.0,-30.80007861223632,13.155020788346468,-8.36958657941204,38.806274671771305,21.35317524199736,20.621597232938964
2256,2256.0,-30.68191974287991,13.01716877409733,-8.468052303875716,38.850910452358136,21.349724474541407,20.619222328893482
2257,2257.0,-30.209284265454283,12.958089339419127,-8.2317345651629,38.892707066734935,21.346167801525638,20.61640636162765
2258,2258.0,-30.209284265454272,12.544533296671704,-8.546824883446654,38.93441485390418,21.341909359098672,20.61417410049591
2259,2259.0,-29.972966526741466,12.111284109031557,-8.605904318124841,38.97468733455257,21.33696928827713,20.612051070298538
2260,2260.0,-29.953273381848742,11.874966370318765,-8.743756332373977,39.0147623282642,21.33168099906913,20.610191282376746
2261,2261.0,-29.85480765738504,11.776500645855078,-8.881608346623134,39.05419668198939,21.326253453021117,20.608599379989464
2262,2262.0,-29.77603507781414,11.500796617356794,-9.21639180979964,39.093104898311076,21.320448552980153,20.607685478759112
2263,2263.0,-29.55941048399408,11.520489762249541,-9.649640997439782,39.13072518276183,21.314672316037825,20.607695146354786
2264,2264.0,-29.362479035066706,11.73711435606962,-10.122276474865389,39.16718171627051,21.309195028229713,20.608770437818706
2265,2265.0,-28.889843557641072,11.717421211176875,-10.319207923792739,39.201007784198424,21.30369200422443,20.61030149001302
2266,2266.0,-28.633832674035546,12.032511529460622,-10.831229691003838,39.23340475142823,21.298643287161784,20.613081796414672
2267,2267.0,-28.456594370000936,12.524840151778976,-11.284172023536719,39.26480354141017,21.294357685567558,20.61702407621352
2268,2268.0,-28.33843550064454,12.52484015177897,-11.382637748000366,39.295520104024575,21.290071751879736,20.621214492165496
2269,2269.0,-28.41720808021547,12.879316759848193,-11.697728066284103,39.32657493032339,21.286375248334352,20.62624806509445
2270,2270.0,-28.515673804679135,12.977782484311858,-12.012818384567861,39.358071250712,21.28284730226383,20.63215034539542
2271,2271.0,-28.673218963821,13.253486512810133,-12.288522413066161,39.39031985310875,21.279807482231778,20.638831263359794
2272,2272.0,-29.027695571890224,13.371645382166529,-12.32790870285162,39.42437139902283,21.27698138344364,20.645608266043585
2273,2273.0,-29.00800242699749,13.706428845343028,-12.603612731349918,39.458243242803185,21.27478569976342,20.653185257263353
2274,2274.0,-29.14585444124666,14.100291743197706,-12.938396194526408,39.49277711663402,21.273370515206615,20.661764119785452
2275,2275.0,-29.106468151461158,14.060905453412227,-13.017168774097343,39.5270247012387,21.27186966219158,20.670565311311016
2276,2276.0,-29.165547586139354,14.060905453412238,-13.076248208775528,39.561513315955146,21.27036362472554,20.679528178799362
2277,2277.0,-29.24432016571031,13.824587714699428,-13.017168774097344,39.596349051431616,21.268380389768872,20.68828317464786
2278,2278.0,-29.421558469744905,13.56857683109389,-12.859623614955467,39.63206496226344,21.265899487536526,20.69652827146437
2279,2279.0,-29.579103628886774,13.273179657702888,-12.741464745599067,39.66855989694314,21.262869098205964,20.704390973351124
2280,2280.0,-29.63818306356499,12.780851035384531,-12.44606757220805,39.70529869315887,21.25898098944605,20.711349232281705
2281,2281.0,-29.59879677377955,12.327908702851639,-12.386988137529837,39.74174320508415,21.254365395556803,20.718114182534705
2282,2282.0,-29.598796773779572,12.130977253924295,-12.229442978387969,39.77810902514686,21.249452323790187,20.724402082995447
2283,2283.0,-29.460944759530392,11.678034921391399,-12.071897819246082,39.81364836048198,21.243896728281094,20.730221084899366
2284,2284.0,-29.126161296353885,11.382637748000398,-12.032511529460635,39.84731776872653,21.237954622182745,20.73591094180731
2285,2285.0,-28.90953670253385,11.303865168429454,-11.934045804996948,39.87977094378601,21.231915756599214,20.741306911028918
2286,2286.0,-28.90953670253383,11.047854284823886,-11.914352660104196,39.912152515603985,21.225568831685777,20.746630993041972
2287,2287.0,-28.771684688284697,10.713070821647419,-11.815886935640556,39.94374365832718,21.218846559304357,20.7516655581997
2288,2288.0,-28.8898435576411,10.319207923792728,-11.737114356069617,39.97588015967766,21.21172299673254,20.756467783329626
2289,2289.0,-29.145854441246666,9.945038170830792,-11.835580080533273,40.009291193344204,21.20425932577829,20.761524131214273
2290,2290.0,-29.28370645549579,9.728413577010713,-11.579569196927736,40.04336045456889,21.19661926249827,20.765868225081764
2291,2291.0,-29.36247903506674,9.610254707654311,-11.55987605203498,40.077775363932105,21.18889128836737,20.770144484307227
2292,2292.0,-29.441251614637668,9.393630113834222,-11.540182907142242,40.112536698061035,21.181007802755143,20.77435318887931
2293,2293.0,-29.342785890173996,9.19669866490688,-11.638648631605927,40.1466966870181,21.172995153459567,20.778810778266013
2294,2294.0,-29.382172179959447,9.255778099585084,-11.343251458214905,40.18099215137169,21.165028211113302,20.782470631977393
2295,2295.0,-29.264013310603033,8.90130149151587,-11.225092588858496,40.2145853084782,21.156845747337922,20.78581065799461
2296,2296.0,-29.677569353350467,8.704370042588534,-10.910002270574777,40.25031714127257,21.14856182212903,20.78834110226346
2297,2297.0,-29.6972624982432,8.310507144733835,-10.79184340121836,40.286078361324364,21.140100917698636,20.790568386596945
2298,2298.0,-29.795728222706828,7.739405942844563,-10.476753082934618,40.32229577694152,21.131457056096135,20.792027153142207
2299,2299.0,-29.874500802277804,7.306156755204411,-10.18135590954359,40.35886352828305,21.122736672129044,20.792791598801326
2300,2300.0,-29.776035077814136,7.109225306277072,-9.905651881045301,40.3948184023938,21.114002855753967,20.792930855889427
2301,2301.0,-29.5987967737795,6.695669263529661,-9.570868417868825,40.429741496740924,21.105267441813226,20.792342797308052
2302,2302.0,-29.57910362888679,6.419965235031391,-9.373936968941491,40.46448366791751,21.096559718543258,20.79133981410347
2303,2303.0,-29.28370645549579,6.321499510567682,-9.255778099585093,40.49758352659104,21.087871789982902,20.790091372640966
2304,2304.0,-29.165547586139365,6.163954351425813,-9.216391809799614,40.529991519829096,21.07921652163234,20.788758657646596
2305,2305.0,-29.027695571890217,6.045795482069417,-9.177005520014148,40.5616110990042,21.07059204460451,20.78734231726915
2306,2306.0,-28.929229847426583,5.848864033142062,-9.492095838297907,40.59265226366195,21.062022379710093,20.78656036757133
2307,2307.0,-28.791377833177403,5.691318874000215,-9.669334142332511,40.62291764380768,21.053505609413236,20.786143691261767
2308,2308.0,-28.929229847426544,5.730705163785673,-9.728413577010704,40.65382228640868,21.0449840384185,20.785845910590787
2309,2309.0,-28.850457267855656,5.986716047391202,-9.984424460616252,40.6842545513995,21.03640200914079,20.78609610756647
2310,2310.0,-29.10646815146116,6.557817249280491,-10.319207923792725,40.715937486991166,21.02774139727755,20.787090640104967
2311,2311.0,-29.086775006568427,7.050145871598822,-10.673684531861952,40.74744882109967,21.019086213140834,20.78890536392792
2312,2312.0,-29.224627020817557,7.424315624560791,-10.969081705252972,40.779606099771144,21.01048148434748,20.79142642316632
2313,2313.0,-29.46094475953039,8.015109971342827,-11.30386516842944,40.81293022467021,21.002030238547224,20.79477645582552
2314,2314.0,-29.67756935335048,8.408972869197516,-11.579569196927709,40.84732858717219,20.993736662817835,20.79882817863767
2315,2315.0,-30.032045961419662,8.842222056837656,-11.973432094782407,40.88355520041252,20.985664564568964,20.80392205925349
2316,2316.0,-30.347136279703417,9.039153505765004,-12.249136123280685,40.92142301973012,20.977713436251292,20.809764023606757
2317,2317.0,-30.62284030820171,9.334550679156024,-12.603612731349887,40.960735448621854,20.969960104457197,20.816600922037896
2318,2318.0,-30.76069232245083,9.787493011688913,-12.682385310920832,41.00073478301726,20.96255256777357,20.823648118897847
2319,2319.0,-30.937930626485425,10.240435344221805,-12.623305876242622,41.041646533151926,20.9555461387291,20.83050370175601
2320,2320.0,-30.977316916270905,10.535832517612823,-12.642999021135356,41.082695298702724,20.948832514490455,20.83739732456178
2321,2321.0,-30.997010061163635,10.732763966540174,-12.682385310920846,41.12376975608592,20.942328248461116,20.844386362631028
2322,2322.0,-30.957623771378174,10.713070821647426,-12.780851035384519,41.16453645926494,20.9358068068787,20.85164423673478
2323,2323.0,-30.85915804691449,10.653991386969222,-12.958089339419113,41.20466501884652,20.92922695492409,20.859407304571175
2324,2324.0,-30.662226597987175,10.437366793149158,-13.076248208775514,41.24361232850663,20.922431162753195,20.867504164712006
2325,2325.0,-30.54406772863078,10.279821634007275,-13.509497396415695,41.28182504509559,20.915487963563976,20.876911081736086
2326,2326.0,-30.425908859274347,10.161662764650856,-13.745815135128483,41.31930883208648,20.90844009158098,20.88704164964674
2327,2327.0,-30.26836370013249,10.02381075040174,-14.041212308519498,41.355855508652446,20.90127444917241,20.89810206088384
2328,2328.0,-29.736648788028656,10.141969619758143,-14.218450612554133,41.38948180108378,20.894218387737943,20.909719832985505
2329,2329.0,-29.283706455495786,10.10258332997268,-14.41538206148145,41.42067679809504,20.887131840054476,20.92196836614484
2330,2330.0,-28.968616137212024,10.141969619758154,-14.671392945086993,41.450196960359946,20.88008536286671,20.935059072109663
2331,2331.0,-28.53536694957187,9.78749301168893,-14.888017538907071,41.477488839040106,20.87274203326253,20.948869910997193
2332,2332.0,-28.279356065966354,9.62994785254706,-15.262187291869028,41.50346618455338,20.865281032712325,20.963974047432263
2333,2333.0,-28.200583486395388,9.728413577010723,-15.65605018972371,41.529002575448665,20.857901508976248,20.980478965639307
2334,2334.0,-28.20058348639538,9.452709548512441,-15.97114050800744,41.554480372696304,20.850321403055915,20.998124897165926
2335,2335.0,-28.12181090682446,9.373936968941518,-16.384696550754875,41.57952045605987,20.842692005776772,21.01731725870614
2336,2336.0,-28.082424617039003,9.551175272976128,-16.30592397118392,41.60431401288991,20.835194391183542,21.036164420964276
2337,2337.0,-27.944572602789858,9.511788983190634,-16.168071956934785,41.628393307137145,20.82767362829949,21.05444272787732
2338,2338.0,-27.70825486407705,9.610254707654327,-15.931754218221984,41.6513032677599,20.8202309845099,21.071787887308282
2339,2339.0,-27.570402849827907,9.314857534263309,-15.852981638651052,41.67351735679267,20.81258437263292,21.088801512709708
2340,2340.0,-27.471937125364242,9.236084954692362,-15.656050189723716,41.69522372766516,20.804891785979237,21.105050334208695
2341,2341.0,-27.31439196622237,8.960380926194077,-15.400039306118169,41.71615640165572,20.797037212084287,21.12033368779824
2342,2342.0,-27.51132341514969,8.487745448768456,-15.065255842941687,41.737941055340805,20.788949219206277,21.134394820749865
2343,2343.0,-27.452243980471486,7.9757236815573815,-14.947096973585278,41.759402087575964,20.780676809168483,21.148012672196586
2344,2344.0,-27.412857690686025,7.286463610311692,-14.572927220623345,41.78063129508298,20.77226660061955,21.16032149026369
2345,2345.0,-27.452243980471494,7.010759581813405,-13.90336029427037,41.80198975740575,20.763841737827843,21.1704107987618
2346,2346.0,-27.15684680708047,6.754748698207846,-13.391338527059292,41.821956499465216,20.75542225306338,21.17888330351311
2347,2347.0,-26.78267705411855,6.656282973744165,-13.056555063882797,41.84021179165651,20.74701397070811,21.186332197130948
2348,2348.0,-26.546359315405724,6.518430959495042,-12.780851035384497,41.85739152801843,20.738622889682983,21.192959501324896
2349,2349.0,-26.25096214201471,6.2624200758895014,-12.544533296671712,41.87326247180067,20.73027121469038,21.198898082039527
2350,2350.0,-26.172189562443783,6.0851817718548915,-12.426374427315288,41.88875863341198,20.721959309303777,21.204490132472763
2351,2351.0,-26.25096214201469,5.770091453571144,-12.347601847744368,41.90454638749224,20.713733456306223,21.209848239692313
2352,2352.0,-26.40850730115658,5.9276366127129965,-12.42637442731531,41.920962437426574,20.705471617226443,21.21540688987613
2353,2353.0,-26.762983909225774,6.045795482069424,-12.268829268173391,41.93886632949423,20.69718899151153,21.22051695104031
2354,2354.0,-26.64482503986938,6.439658379924104,-11.9734320947824,41.95621156347725,20.688848259431197,21.22482006517768
2355,2355.0,-26.68421132965488,6.853214422671542,-11.815886935640535,41.97368320665528,20.680491363140163,21.228696715462764
2356,2356.0,-26.447893590942044,7.581860783702686,-11.776500645855066,41.990093991189404,20.67221288044732,21.23245767153556
2357,2357.0,-26.526666170512954,8.33020028962659,-11.756807500962335,42.00679906911474,20.664163493256073,21.23615425492179
2358,2358.0,-26.625131894976615,8.822528911944952,-11.61895548671319,42.02388416989521,20.656348972767766,21.239485502069748
2359,2359.0,-26.82206334390399,9.236084954692362,-11.61895548671319,42.041778858543545,20.648782676214392,21.242803837586873
2360,2360.0,-27.176539951973197,9.373936968941502,-11.441717182678595,42.06118940144868,20.64131298517381,21.24566525985177
2361,2361.0,-27.37347140090057,9.708720432117998,-11.441717182678584,42.08143339833875,20.634090615285462,21.248514580652262
2362,2362.0,-27.531016560042428,9.88595873615258,-11.067547429716615,42.10234016500302,20.627013495999883,21.250443758086696
2363,2363.0,-27.53101656004242,10.240435344221815,-10.673684531861925,42.123196861766715,20.620246547159898,21.251448032260864
2364,2364.0,-27.47193712536422,10.37828735847093,-10.29951477890002,42.143736361907735,20.613611738983074,21.25161403927853
2365,2365.0,-27.058381082616762,10.417673648256416,-10.141969619758132,42.16238366966102,20.607018532453818,21.25143488424085
2366,2366.0,-26.881142778582173,10.457059938041867,-10.023810750401722,42.18020974365037,20.600467245750785,21.25100015512441
2367,2367.0,-26.605438750083906,10.338901068685466,-10.082890185079933,42.19680318751535,20.593808029662494,21.25068268781907
2368,2368.0,-26.723597619440316,9.984424460616234,-10.004117605508975,42.213860094794455,20.586839827884944,21.250193886322457
2369,2369.0,-26.78267705411852,9.57086841786881,-10.181355909543587,42.23112781679161,20.579553853084963,21.250071197496425
2370,2370.0,-26.900835923474936,9.295164389370555,-10.397980503363682,42.24886265991369,20.572083811022914,21.250407838036125
2371,2371.0,-26.95991535815314,9.058846650657735,-10.752457111432902,42.2668095878502,20.564473416828683,21.251526270788002
2372,2372.0,-26.9993016479386,8.881608346623146,-10.693377676754693,42.28488308966967,20.55676931393288,21.25250180801213
2373,2373.0,-26.644825039869392,9.019460360872275,-11.008467995038425,42.30138452775001,20.549147908899204,21.254192412529875
2374,2374.0,-26.231268997121965,9.078539795550473,-11.284172023536703,42.31610606912574,20.541566787215118,21.256527658826744
2375,2375.0,-25.975258113516432,9.098232940443198,-11.737114356069604,42.329736450824754,20.53400315917191,21.25997056259861
2376,2376.0,-25.817712954374553,9.117926085335943,-12.190056688602484,42.342691298968745,20.526457092360662,21.26457317724034
2377,2377.0,-25.75863351969636,9.019460360872277,-12.70207845581358,42.35537241315677,20.518859128000834,21.270551425105502
2378,2378.0,-25.935871823730963,9.07853979555049,-13.371645382166554,42.36873179043332,20.511301303710308,21.2784350075487
2379,2379.0,-25.91617867883823,9.01946036087229,-13.450417961737479,42.38197441593898,20.503715048253188,21.28653204674073
2380,2380.0,-26.01464440330188,8.940687781301342,-13.982132873841316,42.39557941493731,20.496090487102663,21.29622889474426
2381,2381.0,-25.857099244160015,9.29516438937057,-14.159371177875903,42.40851002816965,20.488683466468977,21.30645880646227
2382,2382.0,-25.679860940125394,9.570868417868846,-14.159371177875911,42.42069629832883,20.481469627997626,21.316664402089632
2383,2383.0,-25.325384332056174,9.570868417868832,-14.316916337017773,42.431457739147376,20.47426103270385,21.327346592764815
2384,2384.0,-25.14814602802156,9.649640997439775,-14.1593711778759,42.44150480156751,20.467114908933205,21.337503288716785
2385,2385.0,-24.970907723986972,9.413323258726969,-14.13967803298317,42.45084763740565,20.459807323750425,21.347573782165107
2386,2386.0,-24.872441999523303,9.137619230228688,-14.277530047232306,42.45979040528119,20.45232974005922,21.358056334190586
2387,2387.0,-24.990600868879703,8.980074071086813,-14.080598598304967,42.469147439978244,20.444766786712457,21.36789331026058
2388,2388.0,-25.01029401377244,8.58621117323212,-14.060905453412236,42.47854854505985,20.43701108889034,21.377645216147414
2389,2389.0,-24.95121457909423,8.487745448768464,-13.962439728948551,42.48769710769596,20.42921839931899,21.38706813117623
2390,2390.0,-24.813362564845107,8.448359158982981,-13.804894569806676,42.496301218433246,20.421415415401878,21.395985059376873
2391,2391.0,-24.75428313016691,8.40897286919751,-13.686735700450265,42.504657612234105,20.413602583282117,21.404522260639272
2392,2392.0,-24.419499666990426,8.704370042588526,-13.667042555557522,42.51176406032718,20.40592673740745,21.412978865984392
2393,2393.0,-24.47857910166863,8.566518028339406,-13.804894569806672,42.51905736871862,20.398193110067645,21.421830476840025
2394,2394.0,-24.419499666990426,8.605904318124873,-14.139678032983177,42.526110987665824,20.39048333733698,21.43169124062732
2395,2395.0,-24.61643111591775,8.527131738553933,-14.47446149615968,42.53385150147749,20.38274470158105,21.442588350031336
2396,2396.0,-24.931521434201493,8.566518028339368,-14.888017538907082,42.54272609477162,20.375029493933486,21.454809413451347
2397,2397.0,-25.226918607592523,8.664983752803074,-15.006176408263496,42.55268328892057,20.36736534100025,21.46739648769599
2398,2398.0,-25.54200892587626,8.901301491515891,-15.163721567405355,42.56381990818708,20.359825452014974,21.480485456312742
2399,2399.0,-25.463236346305315,9.334550679156042,-15.301573581654477,42.57461871544443,20.352546370031437,21.494014250161545
2400,2400.0,-25.266304897377985,9.610254707654317,-15.340959871439956,42.5846308699877,20.345460680180302,21.507648143371163
2401,2401.0,-25.1481460280216,10.122276474865403,-15.577277610152766,42.594164697474554,20.338782262999807,21.522068612209353
2402,2402.0,-24.97090772398699,10.45705993804188,-15.459118740796367,42.60300486829443,20.3324084942106,21.536048283959005
2403,2403.0,-25.049680303557906,10.476753082934625,-15.400039306118172,42.61210950741647,20.326057204664103,21.54979430469496
2404,2404.0,-25.167839172914324,10.575218807398297,-15.242494146976295,42.62162768293254,20.31980409540826,21.5629732121493
2405,2405.0,-25.542008925876246,10.378287358470942,-15.065255842941678,42.63254185532412,20.313368814633083,21.575527154215116
2406,2406.0,-25.601088360554446,10.240435344221805,-14.769858669550674,42.64365190617368,20.3068136353567,21.58707913054975
2407,2407.0,-25.62078150544717,9.787493011688916,-14.139678032983172,42.65480541394067,20.299891165769523,21.596605640126715
2408,2408.0,-25.463236346305298,9.885958736152585,-13.647349410664809,42.66531928064197,20.293049629032573,21.604621568779947
2409,2409.0,-25.28599804227072,9.728413577010725,-13.036861918990049,42.67512712686541,20.28609237725318,21.61086269384726
2410,2410.0,-24.892135144416027,9.767799866796189,-12.642999021135374,42.68343697116475,20.279169495009366,21.616007572556214
2411,2411.0,-24.636124260810497,9.236084954692366,-12.327908702851634,42.690787610256024,20.2718884765913,21.62030393554329
2412,2412.0,-24.872441999523293,9.019460360872271,-12.249136123280678,42.698969904244606,20.264486489028297,21.624382129349964
2413,2413.0,-25.24661175248525,8.46805230387574,-11.993125239675159,42.70851202478972,20.256824386812017,21.627795428920752
